,date,incidence,gr
328,03/10/2022,24.0,39
329,10/10/2022,18.0,37
330,17/10/2022,24.0,40
331,24/10/2022,42.0,37
332,31/10/2022,16.0,46
333,07/11/2022,20.0,45
334,14/11/2022,32.0,33
335,21/11/2022,32.0,38
336,28/11/2022,20.0,42
337,05/12/2022,27.0,33
338,12/12/2022,15.0,64
339,19/12/2022,27.0,68
340,26/12/2022,6.0,46
341,02/01/2023,28.0,56
342,09/01/2023,32.0,94
343,16/01/2023,28.0,52
344,23/01/2023,20.0,47
345,30/01/2023,32.0,49
346,06/02/2023,32.0,52
347,13/02/2023,24.0,48
348,20/02/2023,28.0,47
349,27/02/2023,36.0,44
350,06/03/2023,32.0,43
351,13/03/2023,36.0,53
352,20/03/2023,24.0,55
353,27/03/2023,28.0,46
354,03/04/2023,53.0,26
355,10/04/2023,56.0,40
356,17/04/2023,60.0,43
357,24/04/2023,76.0,35
358,01/05/2023,44.0,41
359,08/05/2023,52.0,37
360,15/05/2023,64.0,38
361,22/05/2023,92.0,40
362,29/05/2023,56.0,36
363,05/06/2023,88.0,34
364,12/06/2023,76.0,34
365,19/06/2023,52.0,30
366,26/06/2023,96.0,25
367,03/07/2023,80.0,27
368,10/07/2023,52.0,23
369,17/07/2023,116.0,29
370,24/07/2023,156.0,28
371,31/07/2023,140.0,32
372,07/08/2023,128.0,35
373,14/08/2023,136.0,29
374,21/08/2023,188.0,37
375,28/08/2023,80.0,35
376,04/09/2023,148.0,28
377,11/09/2023,120.0,40
378,18/09/2023,114.0,28
379,25/09/2023,96.0,27
380,02/10/2023,48.0,30
381,09/10/2023,152.0,27
382,16/10/2023,144.0,47
383,23/10/2023,104.0,39
384,30/10/2023,112.0,33
385,06/11/2023,164.0,39
386,13/11/2023,114.0,49
387,20/11/2023,140.0,42
388,27/11/2023,99.0,70
389,04/12/2023,78.0,51
390,11/12/2023,87.0,49
391,18/12/2023,84.0,59
392,25/12/2023,72.0,70
393,01/01/2024,64.0,55
394,08/01/2024,100.0,60
395,15/01/2024,96.0,80
396,22/01/2024,58.0,89
397,29/01/2024,26.0,81
