,date,incidence,gr
333,07/11/2022,4052.0,67
334,14/11/2022,3928.0,74
335,21/11/2022,3712.0,68
336,28/11/2022,3812.0,75
337,05/12/2022,2529.0,55
338,12/12/2022,2502.0,59
339,19/12/2022,2157.0,57
340,26/12/2022,1254.0,48
341,02/01/2023,3312.0,63
342,09/01/2023,4504.0,64
343,16/01/2023,4424.0,58
344,23/01/2023,3984.0,56
345,30/01/2023,4244.0,59
346,06/02/2023,4560.0,45
347,13/02/2023,4240.0,53
348,20/02/2023,4164.0,60
349,27/02/2023,4460.0,64
350,06/03/2023,4496.0,68
351,13/03/2023,4292.0,64
352,20/03/2023,4508.0,55
353,27/03/2023,4036.0,67
354,03/04/2023,4005.0,61
355,10/04/2023,4612.0,57
356,17/04/2023,6582.0,60
357,24/04/2023,6840.0,69
358,01/05/2023,4964.0,64
359,08/05/2023,5828.0,61
360,15/05/2023,6876.0,62
361,22/05/2023,6516.0,64
362,29/05/2023,4668.0,60
363,05/06/2023,7276.0,68
364,12/06/2023,7264.0,67
365,19/06/2023,7908.0,72
366,26/06/2023,7120.0,65
367,03/07/2023,7676.0,56
368,10/07/2023,2220.0,60
369,17/07/2023,9824.0,60
370,24/07/2023,10684.0,67
371,31/07/2023,10288.0,72
372,07/08/2023,10372.0,60
373,14/08/2023,10868.0,70
374,21/08/2023,10568.0,55
375,28/08/2023,8836.0,60
376,04/09/2023,11028.0,69
377,11/09/2023,8178.0,70
378,18/09/2023,8463.0,66
379,25/09/2023,8022.0,79
380,02/10/2023,4659.0,78
381,09/10/2023,11016.0,62
382,16/10/2023,11908.0,67
383,23/10/2023,10968.0,71
384,30/10/2023,11559.0,71
385,06/11/2023,11526.0,78
386,13/11/2023,9783.0,76
387,20/11/2023,10408.0,78
388,27/11/2023,8037.0,61
389,04/12/2023,7956.0,76
390,11/12/2023,8484.0,64
391,18/12/2023,7548.0,62
392,25/12/2023,5012.0,66
393,01/01/2024,9212.0,61
394,08/01/2024,11864.0,66
395,15/01/2024,9009.0,72
396,22/01/2024,6212.0,70
397,29/01/2024,3074.0,68
